"series"	"ts"	"value"
"12632"	"LOT_N13Ad_S1"	"2009-06-10 07:00:00"	2511.833333
"12633"	"LOT_N13Ad_S1"	"2009-06-10 08:00:00"	2507.166667
"12634"	"LOT_N13Ad_S1"	"2009-06-10 09:00:00"	2476.5
"12635"	"LOT_N13Ad_S1"	"2009-06-10 10:00:00"	2447.666667
"12636"	"LOT_N13Ad_S1"	"2009-06-10 11:00:00"	2427.666667
"12637"	"LOT_N13Ad_S1"	"2009-06-10 12:00:00"	2406
"12638"	"LOT_N13Ad_S1"	"2009-06-10 13:00:00"	2377.5
"12639"	"LOT_N13Ad_S1"	"2009-06-10 14:00:00"	2352
"12640"	"LOT_N13Ad_S1"	"2009-06-10 15:00:00"	2345
"12641"	"LOT_N13Ad_S1"	"2009-06-10 16:00:00"	2340.166667
"12642"	"LOT_N13Ad_S1"	"2009-06-10 17:00:00"	2340
"12643"	"LOT_N13Ad_S1"	"2009-06-10 18:00:00"	2343.833333
"12644"	"LOT_N13Ad_S1"	"2009-06-10 19:00:00"	2351.5
"12645"	"LOT_N13Ad_S1"	"2009-06-10 20:00:00"	2373.166667
"12646"	"LOT_N13Ad_S1"	"2009-06-10 21:00:00"	2392.833333
"12647"	"LOT_N13Ad_S1"	"2009-06-10 22:00:00"	2411.666667
"12648"	"LOT_N13Ad_S1"	"2009-06-10 23:00:00"	2425.166667
"12649"	"LOT_N13Ad_S1"	"2009-06-11 00:00:00"	2435.833333
"12650"	"LOT_N13Ad_S1"	"2009-06-11 01:00:00"	2448.333333
"12651"	"LOT_N13Ad_S1"	"2009-06-11 02:00:00"	2459.166667
"12652"	"LOT_N13Ad_S1"	"2009-06-11 03:00:00"	2473
"12653"	"LOT_N13Ad_S1"	"2009-06-11 04:00:00"	2486.833333
"12654"	"LOT_N13Ad_S1"	"2009-06-11 05:00:00"	2505.833333
"12655"	"LOT_N13Ad_S1"	"2009-06-11 06:00:00"	2513.833333
"12656"	"LOT_N13Ad_S1"	"2009-06-11 07:00:00"	2529.5
"12657"	"LOT_N13Ad_S1"	"2009-06-11 08:00:00"	2537.166667
"12658"	"LOT_N13Ad_S1"	"2009-06-11 09:00:00"	2547.833333
"12659"	"LOT_N13Ad_S1"	"2009-06-11 10:00:00"	2559.333333
"12660"	"LOT_N13Ad_S1"	"2009-06-11 11:00:00"	2562
"12661"	"LOT_N13Ad_S1"	"2009-06-11 12:00:00"	2559.5
"12662"	"LOT_N13Ad_S1"	"2009-06-11 13:00:00"	2557
"12663"	"LOT_N13Ad_S1"	"2009-06-11 14:00:00"	2542.333333
